subject,labelType,horizon,weighting,regime,decile,nObs,meanRet,medianRet
trend,fwd,10,EW,SIDEWAYS,10,5369,0.5442,0.4328
trend,fwd,10,VW,SIDEWAYS,1,5694,0.3887,0.1768
trend,fwd,10,VW,SIDEWAYS,2,5585,0.2252,0.1798
trend,fwd,10,VW,SIDEWAYS,3,5586,-0.107,0.248
trend,fwd,10,VW,SIDEWAYS,4,5476,0.1902,0.2008
trend,fwd,10,VW,SIDEWAYS,5,5527,0.4554,0.1675
trend,fwd,10,VW,SIDEWAYS,6,5645,0.4944,0.398
trend,fwd,10,VW,SIDEWAYS,7,5510,0.1552,-0.0076
trend,fwd,10,VW,SIDEWAYS,8,5552,0.1747,0.4163
trend,fwd,10,VW,SIDEWAYS,9,5619,0.0683,0.3207
trend,fwd,10,VW,SIDEWAYS,10,5369,0.4043,0.4328
trend,fwd,21,EW,SIDEWAYS,1,5507,0.5895,0.2857
trend,fwd,21,EW,SIDEWAYS,2,5398,0.1607,0.2303
trend,fwd,21,EW,SIDEWAYS,3,5399,0.5928,0.423
trend,fwd,21,EW,SIDEWAYS,4,5300,0.3434,0.3096
trend,fwd,21,EW,SIDEWAYS,5,5340,0.7075,0.5103
trend,fwd,21,EW,SIDEWAYS,6,5458,0.9648,0.3518
trend,fwd,21,EW,SIDEWAYS,7,5334,0.3755,-0.3386
trend,fwd,21,EW,SIDEWAYS,8,5365,0.6564,0.3658
trend,fwd,21,EW,SIDEWAYS,9,5432,0.5116,0.1755
trend,fwd,21,EW,SIDEWAYS,10,5193,0.7648,0.391
trend,fwd,21,VW,SIDEWAYS,1,5507,0.8645,0.2857
trend,fwd,21,VW,SIDEWAYS,2,5398,0.3107,0.2303
trend,fwd,21,VW,SIDEWAYS,3,5399,0.2957,0.423
trend,fwd,21,VW,SIDEWAYS,4,5300,-0.0742,0.3096
trend,fwd,21,VW,SIDEWAYS,5,5340,0.4435,0.5103
trend,fwd,21,VW,SIDEWAYS,6,5458,0.6708,0.3518
trend,fwd,21,VW,SIDEWAYS,7,5334,-0.1284,-0.3386
trend,fwd,21,VW,SIDEWAYS,8,5365,0.2013,0.3658
trend,fwd,21,VW,SIDEWAYS,9,5432,-0.3535,0.1755
trend,fwd,21,VW,SIDEWAYS,10,5193,0.2338,0.391
trend,fwd,63,EW,SIDEWAYS,1,4861,1.0445,-0.7544
trend,fwd,63,EW,SIDEWAYS,2,4752,-0.78,-1.86
trend,fwd,63,EW,SIDEWAYS,3,4753,1.7547,0.0929
trend,fwd,63,EW,SIDEWAYS,4,4692,1.1411,-0.5525
trend,fwd,63,EW,SIDEWAYS,5,4694,1.2114,0.2592
trend,fwd,63,EW,SIDEWAYS,6,4812,2.1772,-0.1522
trend,fwd,63,EW,SIDEWAYS,7,4726,1.6794,-0.5529
trend,fwd,63,EW,SIDEWAYS,8,4719,2.1988,0.0683
trend,fwd,63,EW,SIDEWAYS,9,4786,0.6351,-1.2065
trend,fwd,63,EW,SIDEWAYS,10,4585,1.7831,0.6885
trend,fwd,63,VW,SIDEWAYS,1,4861,2.4355,-0.7544
trend,fwd,63,VW,SIDEWAYS,2,4752,-1.0984,-1.86
trend,fwd,63,VW,SIDEWAYS,3,4753,1.6768,0.0929
trend,fwd,63,VW,SIDEWAYS,4,4692,-0.2658,-0.5525
trend,fwd,63,VW,SIDEWAYS,5,4694,-0.5071,0.2592
trend,fwd,63,VW,SIDEWAYS,6,4812,0.359,-0.1522
trend,fwd,63,VW,SIDEWAYS,7,4726,-0.0623,-0.5529
trend,fwd,63,VW,SIDEWAYS,8,4719,-0.0265,0.0683
trend,fwd,63,VW,SIDEWAYS,9,4786,-1.6852,-1.2065
trend,fwd,63,VW,SIDEWAYS,10,4585,0.0685,0.6885
trend,fwd,1,EW,HIGH_VOL,1,2244,0.3336,0.2239
trend,fwd,1,EW,HIGH_VOL,2,2175,0.2397,0.1356
trend,fwd,1,EW,HIGH_VOL,3,2220,0.2185,0.1428
trend,fwd,1,EW,HIGH_VOL,4,2160,0.2606,0.1847
trend,fwd,1,EW,HIGH_VOL,5,2184,0.2563,0.2005
trend,fwd,1,EW,HIGH_VOL,6,2223,0.2302,0.2114
trend,fwd,1,EW,HIGH_VOL,7,2176,0.2175,0.2176
trend,fwd,1,EW,HIGH_VOL,8,2204,0.1701,0.1455
trend,fwd,1,EW,HIGH_VOL,9,2191,0.1611,0.1919
trend,fwd,1,EW,HIGH_VOL,10,2148,0.1637,0.116
trend,fwd,1,VW,HIGH_VOL,1,2244,0.3804,0.2239
trend,fwd,1,VW,HIGH_VOL,2,2175,0.2698,0.1356
trend,fwd,1,VW,HIGH_VOL,3,2220,0.3566,0.1428
trend,fwd,1,VW,HIGH_VOL,4,2160,0.3251,0.1847
trend,fwd,1,VW,HIGH_VOL,5,2184,0.2708,0.2005
trend,fwd,1,VW,HIGH_VOL,6,2223,0.267,0.2114
trend,fwd,1,VW,HIGH_VOL,7,2176,0.238,0.2176
trend,fwd,1,VW,HIGH_VOL,8,2204,0.2044,0.1455
trend,fwd,1,VW,HIGH_VOL,9,2191,0.0632,0.1919
trend,fwd,1,VW,HIGH_VOL,10,2148,0.1497,0.116
trend,fwd,3,EW,HIGH_VOL,1,2244,0.8791,0.7646
trend,fwd,3,EW,HIGH_VOL,2,2175,0.58,0.4366
trend,fwd,3,EW,HIGH_VOL,3,2220,0.6312,0.4347
trend,fwd,3,EW,HIGH_VOL,4,2160,0.7008,0.5965
trend,fwd,3,EW,HIGH_VOL,5,2184,0.7165,0.5442
trend,fwd,3,EW,HIGH_VOL,6,2223,0.5493,0.5999
trend,fwd,3,EW,HIGH_VOL,7,2176,0.626,0.5972
trend,fwd,3,EW,HIGH_VOL,8,2204,0.5182,0.4111
trend,fwd,3,EW,HIGH_VOL,9,2191,0.5746,0.5733
trend,fwd,3,EW,HIGH_VOL,10,2148,0.4778,0.2809
trend,fwd,3,VW,HIGH_VOL,1,2244,0.9263,0.7646
trend,fwd,3,VW,HIGH_VOL,2,2175,0.573,0.4366
trend,fwd,3,VW,HIGH_VOL,3,2220,0.8906,0.4347
trend,fwd,3,VW,HIGH_VOL,4,2160,0.8816,0.5965
trend,fwd,3,VW,HIGH_VOL,5,2184,0.73,0.5442
trend,fwd,3,VW,HIGH_VOL,6,2223,0.6593,0.5999
trend,fwd,3,VW,HIGH_VOL,7,2176,0.7409,0.5972
trend,fwd,3,VW,HIGH_VOL,8,2204,0.4411,0.4111
trend,fwd,3,VW,HIGH_VOL,9,2191,0.4393,0.5733
trend,fwd,3,VW,HIGH_VOL,10,2148,0.339,0.2809
trend,fwd,5,EW,HIGH_VOL,1,2244,1.3887,1.1789
trend,fwd,5,EW,HIGH_VOL,2,2175,1.0797,0.996
trend,fwd,5,EW,HIGH_VOL,3,2220,1.19,1.033
trend,fwd,5,EW,HIGH_VOL,4,2160,1.2116,1.1484
trend,fwd,5,EW,HIGH_VOL,5,2184,1.0777,0.8047
trend,fwd,5,EW,HIGH_VOL,6,2223,1.0529,1.0665
trend,fwd,5,EW,HIGH_VOL,7,2176,1.0088,0.9919
trend,fwd,5,EW,HIGH_VOL,8,2204,0.8997,0.7067
trend,fwd,5,EW,HIGH_VOL,9,2191,1.0679,0.9889
trend,fwd,5,EW,HIGH_VOL,10,2148,0.8267,0.4751
trend,fwd,5,VW,HIGH_VOL,1,2244,1.5401,1.1789
trend,fwd,5,VW,HIGH_VOL,2,2175,0.9991,0.996
trend,fwd,5,VW,HIGH_VOL,3,2220,1.5846,1.033
trend,fwd,5,VW,HIGH_VOL,4,2160,1.3088,1.1484
trend,fwd,5,VW,HIGH_VOL,5,2184,0.9517,0.8047
trend,fwd,5,VW,HIGH_VOL,6,2223,1.1819,1.0665
trend,fwd,5,VW,HIGH_VOL,7,2176,1.159,0.9919
trend,fwd,5,VW,HIGH_VOL,8,2204,0.8337,0.7067
trend,fwd,5,VW,HIGH_VOL,9,2191,0.7615,0.9889
trend,fwd,5,VW,HIGH_VOL,10,2148,0.8221,0.4751
trend,fwd,10,EW,HIGH_VOL,1,2244,2.0281,1.9489
trend,fwd,10,EW,HIGH_VOL,2,2175,1.7307,1.9741
trend,fwd,10,EW,HIGH_VOL,3,2220,1.8093,1.7401
trend,fwd,10,EW,HIGH_VOL,4,2160,1.903,2.0311
trend,fwd,10,EW,HIGH_VOL,5,2184,1.7491,1.6851
trend,fwd,10,EW,HIGH_VOL,6,2223,1.891,1.939
trend,fwd,10,EW,HIGH_VOL,7,2176,1.5885,1.8204
trend,fwd,10,EW,HIGH_VOL,8,2204,1.9294,1.3186
trend,fwd,10,EW,HIGH_VOL,9,2191,1.8861,1.5191
trend,fwd,10,EW,HIGH_VOL,10,2148,1.7151,1.3744
trend,fwd,10,VW,HIGH_VOL,1,2244,2.2395,1.9489
trend,fwd,10,VW,HIGH_VOL,2,2175,1.7571,1.9741
trend,fwd,10,VW,HIGH_VOL,3,2220,2.3682,1.7401
trend,fwd,10,VW,HIGH_VOL,4,2160,1.9236,2.0311
trend,fwd,10,VW,HIGH_VOL,5,2184,1.3474,1.6851
trend,fwd,10,VW,HIGH_VOL,6,2223,2.1127,1.939
trend,fwd,10,VW,HIGH_VOL,7,2176,1.847,1.8204
trend,fwd,10,VW,HIGH_VOL,8,2204,1.7105,1.3186
trend,fwd,10,VW,HIGH_VOL,9,2191,1.46,1.5191
trend,fwd,10,VW,HIGH_VOL,10,2148,1.5258,1.3744
trend,fwd,21,EW,HIGH_VOL,1,2244,4.0605,4.1088
trend,fwd,21,EW,HIGH_VOL,2,2175,3.3112,3.4884
trend,fwd,21,EW,HIGH_VOL,3,2220,3.5462,3.4376
trend,fwd,21,EW,HIGH_VOL,4,2160,3.5601,3.4762
trend,fwd,21,EW,HIGH_VOL,5,2184,3.9262,3.8313
trend,fwd,21,EW,HIGH_VOL,6,2223,4.1336,3.5701
trend,fwd,21,EW,HIGH_VOL,7,2176,3.6961,3.2559
trend,fwd,21,EW,HIGH_VOL,8,2204,4.5548,3.3885
trend,fwd,21,EW,HIGH_VOL,9,2191,4.284,3.3837
trend,fwd,21,EW,HIGH_VOL,10,2148,3.7261,3.2679
trend,fwd,21,VW,HIGH_VOL,1,2244,5.0145,4.1088
trend,fwd,21,VW,HIGH_VOL,2,2175,3.6714,3.4884
trend,fwd,21,VW,HIGH_VOL,3,2220,3.1601,3.4376
trend,fwd,21,VW,HIGH_VOL,4,2160,3.7275,3.4762
trend,fwd,21,VW,HIGH_VOL,5,2184,3.8981,3.8313
trend,fwd,21,VW,HIGH_VOL,6,2223,3.7356,3.5701
trend,fwd,21,VW,HIGH_VOL,7,2176,3.5242,3.2559
trend,fwd,21,VW,HIGH_VOL,8,2204,4.1041,3.3885
trend,fwd,21,VW,HIGH_VOL,9,2191,3.2228,3.3837
trend,fwd,21,VW,HIGH_VOL,10,2148,3.3409,3.2679
trend,fwd,63,EW,HIGH_VOL,1,2244,6.172,6.2978
trend,fwd,63,EW,HIGH_VOL,2,2175,4.7604,4.3474
trend,fwd,63,EW,HIGH_VOL,3,2220,5.0441,3.9609
trend,fwd,63,EW,HIGH_VOL,4,2160,4.0728,4.4255
trend,fwd,63,EW,HIGH_VOL,5,2184,4.5848,3.8056
trend,fwd,63,EW,HIGH_VOL,6,2223,6.1899,4.5028
trend,fwd,63,EW,HIGH_VOL,7,2176,4.9449,3.6011
trend,fwd,63,EW,HIGH_VOL,8,2204,6.3585,4.5535
trend,fwd,63,EW,HIGH_VOL,9,2191,7.8378,4.6252
trend,fwd,63,EW,HIGH_VOL,10,2120,5.9082,3.5512
trend,fwd,63,VW,HIGH_VOL,1,2244,9.8159,6.2978
trend,fwd,63,VW,HIGH_VOL,2,2175,5.6796,4.3474
trend,fwd,63,VW,HIGH_VOL,3,2220,5.0424,3.9609
trend,fwd,63,VW,HIGH_VOL,4,2160,3.698,4.4255
trend,fwd,63,VW,HIGH_VOL,5,2184,3.6373,3.8056
trend,fwd,63,VW,HIGH_VOL,6,2223,4.12,4.5028
trend,fwd,63,VW,HIGH_VOL,7,2176,2.6896,3.6011
trend,fwd,63,VW,HIGH_VOL,8,2204,4.6929,4.5535
trend,fwd,63,VW,HIGH_VOL,9,2191,4.4808,4.6252
trend,fwd,63,VW,HIGH_VOL,10,2120,1.4514,3.5512
trend,xs,1,EW,ALL,1,19532,0.0488,-0.0566
trend,xs,1,EW,ALL,2,19003,-0.002,-0.0896
trend,xs,1,EW,ALL,3,19114,0.0344,-0.0472
trend,xs,1,EW,ALL,4,18833,0.0289,-0.055
trend,xs,1,EW,ALL,5,18822,0.0367,-0.0392
trend,xs,1,EW,ALL,6,19324,0.0641,-0.0072
trend,xs,1,EW,ALL,7,19020,0.0405,-0.0431
trend,xs,1,EW,ALL,8,18927,0.0316,-0.0329
trend,xs,1,EW,ALL,9,19190,0.0501,-0.0254
trend,xs,1,EW,ALL,10,18444,0.0434,-0.0375
trend,xs,1,VW,ALL,1,19532,0.0368,-0.0566
trend,xs,1,VW,ALL,2,19003,0.0006,-0.0896
trend,xs,1,VW,ALL,3,19114,0.0174,-0.0472
trend,xs,1,VW,ALL,4,18833,0.0025,-0.055
trend,xs,1,VW,ALL,5,18822,0.0354,-0.0392
trend,xs,1,VW,ALL,6,19324,0.0477,-0.0072
trend,xs,1,VW,ALL,7,19020,0.0453,-0.0431
trend,xs,1,VW,ALL,8,18927,0.0213,-0.0329
trend,xs,1,VW,ALL,9,19190,0.0183,-0.0254
trend,xs,1,VW,ALL,10,18444,0.0159,-0.0375
trend,xs,3,EW,ALL,1,19498,0.1345,-0.085
trend,xs,3,EW,ALL,2,18969,0.0081,-0.1286
trend,xs,3,EW,ALL,3,19080,0.0798,-0.0788
trend,xs,3,EW,ALL,4,18801,0.0905,-0.0481
trend,xs,3,EW,ALL,5,18788,0.1187,-0.0056
trend,xs,3,EW,ALL,6,19290,0.1839,0.0234
trend,xs,3,EW,ALL,7,18988,0.1568,-0.0316
trend,xs,3,EW,ALL,8,18893,0.1021,-0.0433
trend,xs,3,EW,ALL,9,19156,0.1487,-0.0123
trend,xs,3,EW,ALL,10,18412,0.129,-0.0204
trend,xs,3,VW,ALL,1,19498,0.1434,-0.085
trend,xs,3,VW,ALL,2,18969,-0.0011,-0.1286
trend,xs,3,VW,ALL,3,19080,0.0285,-0.0788
trend,xs,3,VW,ALL,4,18801,0.0531,-0.0481
trend,xs,3,VW,ALL,5,18788,0.0621,-0.0056
trend,xs,3,VW,ALL,6,19290,0.133,0.0234
trend,xs,3,VW,ALL,7,18988,0.1806,-0.0316
trend,xs,3,VW,ALL,8,18893,0.0184,-0.0433
trend,xs,3,VW,ALL,9,19156,0.0641,-0.0123
trend,xs,3,VW,ALL,10,18412,0.0851,-0.0204
trend,xs,5,EW,ALL,1,19464,0.1898,-0.0781
trend,xs,5,EW,ALL,2,18935,0.0442,-0.1608
trend,xs,5,EW,ALL,3,19046,0.1487,-0.0802
trend,xs,5,EW,ALL,4,18769,0.1265,-0.0421
trend,xs,5,EW,ALL,5,18754,0.205,0.0124
trend,xs,5,EW,ALL,6,19256,0.3068,0.0844
trend,xs,5,EW,ALL,7,18956,0.2479,-0.0117
trend,xs,5,EW,ALL,8,18859,0.1423,-0.0595
trend,xs,5,EW,ALL,9,19122,0.2773,0.0196
trend,xs,5,EW,ALL,10,18380,0.2317,0.0373
trend,xs,5,VW,ALL,1,19464,0.2694,-0.0781
trend,xs,5,VW,ALL,2,18935,0.0082,-0.1608
trend,xs,5,VW,ALL,3,19046,0.0794,-0.0802
trend,xs,5,VW,ALL,4,18769,0.0333,-0.0421
trend,xs,5,VW,ALL,5,18754,0.1104,0.0124
trend,xs,5,VW,ALL,6,19256,0.2459,0.0844
trend,xs,5,VW,ALL,7,18956,0.2515,-0.0117
trend,xs,5,VW,ALL,8,18859,0.0087,-0.0595
trend,xs,5,VW,ALL,9,19122,0.1403,0.0196
trend,xs,5,VW,ALL,10,18380,0.1664,0.0373
trend,xs,10,EW,ALL,1,19379,0.3827,-0.0873
trend,xs,10,EW,ALL,2,18850,0.0613,-0.1534
trend,xs,10,EW,ALL,3,18961,0.263,-0.0797
trend,xs,10,EW,ALL,4,18689,0.2379,-0.0155
trend,xs,10,EW,ALL,5,18669,0.3431,-0.007
trend,xs,10,EW,ALL,6,19171,0.5877,0.1535
trend,xs,10,EW,ALL,7,18876,0.4355,-0.02
trend,xs,10,EW,ALL,8,18774,0.4263,0.0637
trend,xs,10,EW,ALL,9,19037,0.5383,0.0808
trend,xs,10,EW,ALL,10,18300,0.5223,0.2118
trend,xs,10,VW,ALL,1,19379,0.5701,-0.0873
trend,xs,10,VW,ALL,2,18850,-0.0098,-0.1534
trend,xs,10,VW,ALL,3,18961,0.0866,-0.0797
trend,xs,10,VW,ALL,4,18689,0.0652,-0.0155
trend,xs,10,VW,ALL,5,18669,0.1543,-0.007
trend,xs,10,VW,ALL,6,19171,0.4421,0.1535
trend,xs,10,VW,ALL,7,18876,0.4132,-0.02
trend,xs,10,VW,ALL,8,18774,0.214,0.0637
trend,xs,10,VW,ALL,9,19037,0.2747,0.0808
trend,xs,10,VW,ALL,10,18300,0.3376,0.2118
trend,xs,21,EW,ALL,1,19192,0.7203,0.0712
trend,xs,21,EW,ALL,2,18663,0.2527,-0.1253
trend,xs,21,EW,ALL,3,18774,0.5856,-0.0227
trend,xs,21,EW,ALL,4,18513,0.6064,0.2103
trend,xs,21,EW,ALL,5,18482,0.7781,0.2928
trend,xs,21,EW,ALL,6,18984,1.1002,0.3595
trend,xs,21,EW,ALL,7,18700,0.9028,0.0779
trend,xs,21,EW,ALL,8,18587,1.0541,0.2815
trend,xs,21,EW,ALL,9,18850,1.1475,0.2247
trend,xs,21,EW,ALL,10,18124,1.0354,0.4414
trend,xs,21,VW,ALL,1,19192,1.0811,0.0712
trend,xs,21,VW,ALL,2,18663,0.1381,-0.1253
trend,xs,21,VW,ALL,3,18774,0.2162,-0.0227
trend,xs,21,VW,ALL,4,18513,0.1704,0.2103
trend,xs,21,VW,ALL,5,18482,0.3147,0.2928
trend,xs,21,VW,ALL,6,18984,0.7799,0.3595
trend,xs,21,VW,ALL,7,18700,0.5211,0.0779
trend,xs,21,VW,ALL,8,18587,0.5374,0.2815
trend,xs,21,VW,ALL,9,18850,0.5625,0.2247
trend,xs,21,VW,ALL,10,18124,0.6079,0.4414
trend,xs,63,EW,ALL,1,18478,1.7764,0.4101
trend,xs,63,EW,ALL,2,17949,1.4386,-0.2184
trend,xs,63,EW,ALL,3,18060,2.551,0.673
trend,xs,63,EW,ALL,4,17841,2.4071,0.8067
trend,xs,63,EW,ALL,5,17768,2.5286,0.9085
trend,xs,63,EW,ALL,6,18270,3.3185,1.1662
trend,xs,63,EW,ALL,7,18028,2.9018,0.5159
trend,xs,63,EW,ALL,8,17873,2.9968,0.8248
trend,xs,63,EW,ALL,9,18136,3.9722,0.8908
trend,xs,63,EW,ALL,10,17423,3.1106,0.9131
trend,xs,63,VW,ALL,1,18478,2.1298,0.4101
trend,xs,63,VW,ALL,2,17949,0.5023,-0.2184
trend,xs,63,VW,ALL,3,18060,1.3052,0.673
trend,xs,63,VW,ALL,4,17841,1.047,0.8067
trend,xs,63,VW,ALL,5,17768,0.9044,0.9085
trend,xs,63,VW,ALL,6,18270,1.6146,1.1662
trend,xs,63,VW,ALL,7,18028,0.982,0.5159
trend,xs,63,VW,ALL,8,17873,1.1442,0.8248
trend,xs,63,VW,ALL,9,18136,1.5234,0.8908
trend,xs,63,VW,ALL,10,17423,0.8696,0.9131
trend,xs,1,EW,BULL,1,9741,0.0379,-0.0748
trend,xs,1,EW,BULL,2,9418,0.0056,-0.0933
trend,xs,1,EW,BULL,3,9511,0.0473,-0.0455
trend,xs,1,EW,BULL,4,9395,0.0631,-0.0364
trend,xs,1,EW,BULL,5,9341,0.0556,-0.0273
trend,xs,1,EW,BULL,6,9604,0.0903,0.003
trend,xs,1,EW,BULL,7,9531,0.0768,-0.0425
trend,xs,1,EW,BULL,8,9375,0.0465,-0.0291
trend,xs,1,EW,BULL,9,9554,0.0894,-0.0295
trend,xs,1,EW,BULL,10,9181,0.0798,-0.0278
trend,xs,1,VW,BULL,1,9741,0.0234,-0.0748
trend,xs,1,VW,BULL,2,9418,-0.0059,-0.0933
trend,xs,1,VW,BULL,3,9511,0.002,-0.0455
trend,xs,1,VW,BULL,4,9395,0.0126,-0.0364
trend,xs,1,VW,BULL,5,9341,0.0478,-0.0273
trend,xs,1,VW,BULL,6,9604,0.0565,0.003
trend,xs,1,VW,BULL,7,9531,0.0756,-0.0425
trend,xs,1,VW,BULL,8,9375,0.0341,-0.0291
trend,xs,1,VW,BULL,9,9554,0.0378,-0.0295
trend,xs,1,VW,BULL,10,9181,0.0381,-0.0278
trend,xs,3,EW,BULL,1,9741,0.1095,-0.1164
trend,xs,3,EW,BULL,2,9418,0.0145,-0.1456
trend,xs,3,EW,BULL,3,9511,0.1186,-0.079
trend,xs,3,EW,BULL,4,9395,0.1591,-0.0307
trend,xs,3,EW,BULL,5,9341,0.1323,0.0184
trend,xs,3,EW,BULL,6,9604,0.2796,0.0801
trend,xs,3,EW,BULL,7,9531,0.2594,-0.0016
trend,xs,3,EW,BULL,8,9375,0.1634,-0.0007
trend,xs,3,EW,BULL,9,9554,0.2267,-0.0076
trend,xs,3,EW,BULL,10,9181,0.2224,0.0149
trend,xs,3,VW,BULL,1,9741,0.0998,-0.1164
trend,xs,3,VW,BULL,2,9418,-0.0697,-0.1456
trend,xs,3,VW,BULL,3,9511,0.0409,-0.079
trend,xs,3,VW,BULL,4,9395,0.0724,-0.0307
trend,xs,3,VW,BULL,5,9341,0.0707,0.0184
trend,xs,3,VW,BULL,6,9604,0.169,0.0801
trend,xs,3,VW,BULL,7,9531,0.2596,-0.0016
trend,xs,3,VW,BULL,8,9375,0.0652,-0.0007
trend,xs,3,VW,BULL,9,9554,0.1206,-0.0076
trend,xs,3,VW,BULL,10,9181,0.1434,0.0149
trend,xs,5,EW,BULL,1,9741,0.145,-0.1543
trend,xs,5,EW,BULL,2,9418,0.0516,-0.1995
trend,xs,5,EW,BULL,3,9511,0.185,-0.0793
trend,xs,5,EW,BULL,4,9395,0.1983,-0.0406
trend,xs,5,EW,BULL,5,9341,0.2364,0.0536
trend,xs,5,EW,BULL,6,9604,0.4467,0.1619
trend,xs,5,EW,BULL,7,9531,0.4269,0.0558
trend,xs,5,EW,BULL,8,9375,0.2372,-0.0493
trend,xs,5,EW,BULL,9,9554,0.3993,0.0624
trend,xs,5,EW,BULL,10,9181,0.3863,0.0998
trend,xs,5,VW,BULL,1,9741,0.1576,-0.1543
trend,xs,5,VW,BULL,2,9418,-0.085,-0.1995
trend,xs,5,VW,BULL,3,9511,0.0711,-0.0793
trend,xs,5,VW,BULL,4,9395,0.0558,-0.0406
trend,xs,5,VW,BULL,5,9341,0.0905,0.0536
trend,xs,5,VW,BULL,6,9604,0.3109,0.1619
trend,xs,5,VW,BULL,7,9531,0.4054,0.0558
trend,xs,5,VW,BULL,8,9375,0.0782,-0.0493
trend,xs,5,VW,BULL,9,9554,0.2631,0.0624
trend,xs,5,VW,BULL,10,9181,0.2332,0.0998
trend,xs,10,EW,BULL,1,9724,0.3115,-0.2076
trend,xs,10,EW,BULL,2,9401,0.0616,-0.2014
trend,xs,10,EW,BULL,3,9494,0.317,-0.1489
trend,xs,10,EW,BULL,4,9379,0.382,0.0182
trend,xs,10,EW,BULL,5,9324,0.4484,0.0316
trend,xs,10,EW,BULL,6,9587,0.7978,0.2281
trend,xs,10,EW,BULL,7,9515,0.8168,0.16
trend,xs,10,EW,BULL,8,9358,0.6564,0.1087
trend,xs,10,EW,BULL,9,9537,0.8364,0.1034
trend,xs,10,EW,BULL,10,9165,0.7642,0.3493
trend,xs,10,VW,BULL,1,9724,0.2791,-0.2076
trend,xs,10,VW,BULL,2,9401,-0.1571,-0.2014
trend,xs,10,VW,BULL,3,9494,0.0998,-0.1489
trend,xs,10,VW,BULL,4,9379,0.0909,0.0182
trend,xs,10,VW,BULL,5,9324,0.1389,0.0316
trend,xs,10,VW,BULL,6,9587,0.4905,0.2281
trend,xs,10,VW,BULL,7,9515,0.7669,0.16
trend,xs,10,VW,BULL,8,9358,0.376,0.1087
trend,xs,10,VW,BULL,9,9537,0.5803,0.1034
trend,xs,10,VW,BULL,10,9165,0.4398,0.3493
trend,xs,21,EW,BULL,1,9724,0.5428,-0.1995
trend,xs,21,EW,BULL,2,9401,0.3355,-0.271
trend,xs,21,EW,BULL,3,9494,0.634,-0.1719
trend,xs,21,EW,BULL,4,9379,0.933,0.3063
trend,xs,21,EW,BULL,5,9324,0.9175,0.1662
trend,xs,21,EW,BULL,6,9587,1.3327,0.5203
trend,xs,21,EW,BULL,7,9515,1.4235,0.282
trend,xs,21,EW,BULL,8,9358,1.3485,0.2934
trend,xs,21,EW,BULL,9,9537,1.7989,0.4922
trend,xs,21,EW,BULL,10,9165,1.4846,0.7043
trend,xs,21,VW,BULL,1,9724,0.58,-0.1995
trend,xs,21,VW,BULL,2,9401,-0.12,-0.271
trend,xs,21,VW,BULL,3,9494,0.1275,-0.1719
trend,xs,21,VW,BULL,4,9379,0.2333,0.3063
trend,xs,21,VW,BULL,5,9324,0.224,0.1662
trend,xs,21,VW,BULL,6,9587,0.8999,0.5203
trend,xs,21,VW,BULL,7,9515,0.997,0.282
trend,xs,21,VW,BULL,8,9358,0.6789,0.2934
trend,xs,21,VW,BULL,9,9537,1.1846,0.4922
trend,xs,21,VW,BULL,10,9165,0.7965,0.7043
trend,xs,63,EW,BULL,1,9724,1.1462,-0.4892
trend,xs,63,EW,BULL,2,9401,2.1093,0.2042
trend,xs,63,EW,BULL,3,9494,2.8468,0.6324
trend,xs,63,EW,BULL,4,9379,3.3295,1.1644
trend,xs,63,EW,BULL,5,9324,3.3614,1.1444
trend,xs,63,EW,BULL,6,9587,3.8229,1.5158
trend,xs,63,EW,BULL,7,9515,3.7697,1.0858
trend,xs,63,EW,BULL,8,9358,3.4814,1.1584
trend,xs,63,EW,BULL,9,9537,5.9013,1.9002
trend,xs,63,EW,BULL,10,9165,4.3878,1.4936
trend,xs,63,VW,BULL,1,9724,0.2158,-0.4892
trend,xs,63,VW,BULL,2,9401,0.5963,0.2042
trend,xs,63,VW,BULL,3,9494,0.9827,0.6324
trend,xs,63,VW,BULL,4,9379,1.5051,1.1644
trend,xs,63,VW,BULL,5,9324,1.4889,1.1444
trend,xs,63,VW,BULL,6,9587,1.9621,1.5158
trend,xs,63,VW,BULL,7,9515,1.5926,1.0858
trend,xs,63,VW,BULL,8,9358,1.4213,1.1584
trend,xs,63,VW,BULL,9,9537,2.7273,1.9002
trend,xs,63,VW,BULL,10,9165,1.6203,1.4936
trend,xs,1,EW,BEAR,1,1632,0.0478,-0.0299
trend,xs,1,EW,BEAR,2,1605,-0.0236,-0.079
trend,xs,1,EW,BEAR,3,1577,0.0023,-0.0532
trend,xs,1,EW,BEAR,4,1591,-0.0336,-0.1068
trend,xs,1,EW,BEAR,5,1550,-0.0232,-0.0429
trend,xs,1,EW,BEAR,6,1632,-0.0042,-0.0522
trend,xs,1,EW,BEAR,7,1591,0.0041,-0.1048
trend,xs,1,EW,BEAR,8,1577,-0.0633,-0.0915
trend,xs,1,EW,BEAR,9,1605,-0.1206,-0.1334
trend,xs,1,EW,BEAR,10,1536,0.015,-0.0294
trend,xs,1,VW,BEAR,1,1632,0.2421,-0.0299
trend,xs,1,VW,BEAR,2,1605,-0.0903,-0.079
trend,xs,1,VW,BEAR,3,1577,-0.0331,-0.0532
trend,xs,1,VW,BEAR,4,1591,-0.0555,-0.1068
trend,xs,1,VW,BEAR,5,1550,0.0316,-0.0429
trend,xs,1,VW,BEAR,6,1632,0.0477,-0.0522
